customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01673,Male,1,No,Yes,63,No,Fiber optic,No,Yes,Two year,Credit card,68.8,4334.42,1
CUST01674,Male,1,No,No,18,Yes,DSL,No,No,One year,Credit card,30.07,541.18,0
CUST01675,Female,0,No,Yes,54,Yes,Fiber optic,Yes,Yes,Two year,Mailed check,97.24,5250.82,1
CUST01676,Male,1,No,Yes,39,No,DSL,Yes,Yes,One year,Mailed check,30.22,1178.4,1
CUST01677,Female,0,No,Yes,44,Yes,DSL,No,No,One year,Bank transfer,52.21,2297.22,1
CUST01678,Female,1,No,No,0,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,47.2,0,1
CUST01679,Female,1,Yes,Yes,39,Yes,DSL,No,Yes,Month-to-month,Mailed check,52.97,2065.94,0
CUST01680,Male,0,No,Yes,29,No,DSL,Yes,No,One year,Credit card,65.5,1899.52,0
CUST01681,Male,1,No,Yes,27,No,None,No internet service,No internet service,Two year,Credit card,48.94,1321.49,1
CUST01682,Male,1,Yes,No,1,Yes,DSL,Yes,No,Two year,Bank transfer,43.39,43.39,0
CUST01683,Female,1,Yes,Yes,18,Yes,Fiber optic,No,Yes,Two year,Electronic check,50.92,916.62,1
CUST01684,Male,1,Yes,No,25,Yes,DSL,Yes,Yes,Two year,Mailed check,68.77,1719.35,1
CUST01685,Male,1,Yes,Yes,43,Yes,None,No internet service,No internet service,One year,Electronic check,35.05,1507.31,0
CUST01686,Male,0,Yes,Yes,68,Yes,Fiber optic,No,No,Two year,Electronic check,91.62,6230.35,0
CUST01687,Female,0,Yes,Yes,52,No,Fiber optic,No,Yes,One year,Credit card,92.92,4832.09,0
CUST01688,Male,1,No,No,40,Yes,Fiber optic,No,No,One year,Electronic check,91.22,3649,0
CUST01689,Male,1,Yes,Yes,9,No,DSL,Yes,Yes,Month-to-month,Electronic check,57.84,520.54,1
CUST01690,Male,1,No,No,22,Yes,None,No internet service,No internet service,Two year,Credit card,31.9,701.78,1
CUST01691,Female,0,No,Yes,6,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,43.47,260.83,0
CUST01692,Male,0,Yes,Yes,19,Yes,Fiber optic,No,Yes,One year,Credit card,75.7,1438.3,1
CUST01693,Female,1,Yes,Yes,7,No,Fiber optic,No,No,Month-to-month,Electronic check,52.05,364.37,1
CUST01694,Male,1,Yes,Yes,58,No,Fiber optic,No,No,One year,Bank transfer,59.82,3469.71,1
CUST01695,Male,1,Yes,Yes,12,No,Fiber optic,No,Yes,Two year,Electronic check,81.35,976.15,1
CUST01696,Female,1,Yes,Yes,37,Yes,None,No internet service,No internet service,Two year,Bank transfer,39.76,1471.16,1
CUST01697,Female,0,No,No,3,No,DSL,Yes,Yes,Two year,Electronic check,79.98,239.94,0
CUST01698,Male,0,Yes,No,14,Yes,DSL,Yes,Yes,Month-to-month,Credit card,33.25,465.51,0
CUST01699,Male,1,Yes,Yes,17,Yes,DSL,No,No,Two year,Credit card,36.63,622.72,1
CUST01700,Male,1,No,No,60,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,47.12,2827.41,1
CUST01701,Female,0,Yes,No,46,No,None,No internet service,No internet service,Month-to-month,Credit card,19.67,904.84,0
CUST01702,Male,0,No,Yes,60,Yes,Fiber optic,Yes,No,One year,Bank transfer,67.87,4072.01,1
CUST01703,Male,1,Yes,No,40,No,None,No internet service,No internet service,Month-to-month,Credit card,28.63,1145.3,1
CUST01704,Female,0,Yes,Yes,2,Yes,None,No internet service,No internet service,Two year,Electronic check,15.58,31.16,1
CUST01705,Female,1,No,Yes,47,Yes,DSL,Yes,Yes,Two year,Bank transfer,71.38,3354.79,0
CUST01706,Male,0,Yes,Yes,21,No,DSL,No,Yes,Two year,Credit card,61.43,1290.04,0
CUST01707,Female,0,No,No,15,No,DSL,Yes,No,One year,Electronic check,43.39,650.86,1
CUST01708,Female,0,No,No,43,Yes,DSL,No,No,Two year,Bank transfer,73.5,3160.67,1
CUST01709,Female,0,No,No,42,No,None,No internet service,No internet service,Two year,Credit card,40.08,1683.53,0
CUST01710,Female,1,No,No,34,Yes,DSL,Yes,No,One year,Mailed check,36.98,1257.37,1
CUST01711,Female,1,Yes,Yes,34,Yes,DSL,Yes,No,Month-to-month,Mailed check,78.47,2667.91,1
CUST01712,Male,1,Yes,Yes,67,Yes,None,No internet service,No internet service,One year,Mailed check,44.45,2977.82,1
CUST01713,Male,1,Yes,No,37,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,41.05,1518.93,0
CUST01714,Female,0,No,Yes,7,Yes,DSL,No,Yes,Two year,Credit card,77.62,543.36,1
CUST01715,Female,1,Yes,No,50,Yes,Fiber optic,No,Yes,Two year,Bank transfer,78.65,3932.27,0
CUST01716,Female,0,Yes,No,30,No,None,No internet service,No internet service,One year,Mailed check,45.17,1355.04,1
CUST01717,Male,0,No,No,18,Yes,None,No internet service,No internet service,One year,Credit card,19.65,353.7,0
CUST01718,Male,0,No,No,48,Yes,DSL,Yes,Yes,Two year,Bank transfer,51.12,2453.84,1
CUST01719,Female,0,No,No,51,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,36.73,1873.14,0
CUST01720,Female,1,Yes,No,43,No,None,No internet service,No internet service,One year,Electronic check,37.31,1604.15,1
CUST01721,Male,1,No,No,40,Yes,DSL,Yes,Yes,One year,Bank transfer,71.36,2854.43,1
CUST01722,Female,0,No,No,8,No,None,No internet service,No internet service,Month-to-month,Credit card,45.29,362.36,1
CUST01723,Male,0,Yes,Yes,27,No,None,No internet service,No internet service,Two year,Mailed check,16.51,445.72,1
CUST01724,Male,0,Yes,Yes,21,No,None,No internet service,No internet service,One year,Credit card,36.92,775.42,0
CUST01725,Male,1,No,No,9,No,None,No internet service,No internet service,Month-to-month,Credit card,36.49,328.38,1
CUST01726,Male,0,Yes,Yes,21,No,None,No internet service,No internet service,Two year,Bank transfer,22.7,476.65,1
CUST01727,Female,1,Yes,Yes,31,No,DSL,No,Yes,One year,Credit card,41.26,1279.04,0
CUST01728,Male,1,No,No,14,No,Fiber optic,Yes,No,Month-to-month,Electronic check,113.16,1584.3,0
CUST01729,Male,0,No,No,13,No,Fiber optic,Yes,Yes,Two year,Credit card,115.3,1498.92,0
CUST01730,Female,0,No,Yes,23,Yes,DSL,No,No,Month-to-month,Mailed check,61.82,1421.76,0
CUST01731,Male,1,No,No,68,Yes,DSL,No,No,Two year,Bank transfer,44.54,3028.41,1
CUST01732,Female,1,No,No,10,Yes,DSL,No,No,Month-to-month,Electronic check,48.06,480.6,1
CUST01733,Female,1,Yes,Yes,21,Yes,None,No internet service,No internet service,One year,Credit card,29.12,611.42,0
CUST01734,Female,0,Yes,No,32,No,Fiber optic,Yes,Yes,One year,Mailed check,110.93,3549.89,0
CUST01735,Male,1,No,No,38,No,DSL,No,No,Month-to-month,Bank transfer,68.16,2589.94,1
CUST01736,Female,0,Yes,Yes,15,Yes,None,No internet service,No internet service,Two year,Bank transfer,42.24,633.56,0
CUST01737,Female,0,Yes,No,50,Yes,DSL,No,Yes,Month-to-month,Credit card,34.05,1702.49,1
CUST01738,Male,1,Yes,Yes,71,Yes,Fiber optic,No,No,One year,Mailed check,98.78,7013.62,0
CUST01739,Male,0,No,No,53,Yes,DSL,No,Yes,Month-to-month,Mailed check,38.43,2036.98,0
CUST01740,Male,0,No,No,48,Yes,DSL,No,Yes,Month-to-month,Bank transfer,37.52,1800.93,1
CUST01741,Male,1,No,Yes,35,Yes,None,No internet service,No internet service,One year,Credit card,15.74,550.88,0
CUST01742,Male,0,No,No,55,Yes,None,No internet service,No internet service,Two year,Credit card,29.53,1624.06,1
CUST01743,Male,0,No,No,10,Yes,Fiber optic,Yes,Yes,Two year,Electronic check,79.25,792.46,1
CUST01744,Female,1,No,No,59,No,Fiber optic,No,No,One year,Mailed check,64.67,3815.3,1
CUST01745,Male,0,No,No,57,Yes,DSL,Yes,Yes,Month-to-month,Credit card,65.19,3716.09,0
CUST01746,Male,0,No,Yes,13,Yes,None,No internet service,No internet service,Two year,Mailed check,47.84,621.93,1
CUST01747,Female,0,Yes,Yes,64,Yes,None,No internet service,No internet service,Two year,Credit card,26.67,1706.95,1
CUST01748,Female,0,No,Yes,30,Yes,Fiber optic,Yes,No,Month-to-month,Electronic check,63.63,1908.95,1
CUST01749,Female,1,Yes,Yes,45,No,Fiber optic,Yes,No,One year,Bank transfer,78.61,3537.65,1
CUST01750,Female,0,No,Yes,27,No,Fiber optic,Yes,Yes,One year,Mailed check,94.2,2543.4,1
CUST01751,Male,1,Yes,Yes,54,Yes,DSL,No,Yes,Two year,Electronic check,72.58,3919.47,1
CUST01752,Male,0,Yes,Yes,69,No,Fiber optic,Yes,Yes,Two year,Mailed check,50.09,3456.45,0
CUST01753,Male,0,No,No,50,Yes,Fiber optic,No,No,Two year,Electronic check,53.56,2678.25,1
CUST01754,Female,0,Yes,Yes,0,Yes,DSL,No,No,One year,Credit card,55.81,0,1
CUST01755,Male,0,Yes,Yes,56,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,45.42,2543.62,0
CUST01756,Female,0,No,No,56,No,Fiber optic,Yes,Yes,Two year,Credit card,69.63,3899.1,0
CUST01757,Female,0,Yes,Yes,44,Yes,Fiber optic,No,No,Month-to-month,Credit card,87.43,3846.83,0
CUST01758,Female,0,No,No,18,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,94.46,1700.28,0
CUST01759,Male,1,Yes,No,57,Yes,None,No internet service,No internet service,Two year,Credit card,34.09,1943.28,0
CUST01760,Male,1,No,No,59,No,Fiber optic,Yes,No,Two year,Bank transfer,82.73,4881.07,1
CUST01761,Female,0,Yes,No,28,Yes,DSL,Yes,No,One year,Mailed check,57.85,1619.87,1
CUST01762,Male,1,No,No,42,Yes,DSL,Yes,Yes,Two year,Credit card,61.52,2583.72,0
CUST01763,Male,0,No,Yes,12,Yes,None,No internet service,No internet service,Two year,Bank transfer,27.53,330.42,0
CUST01764,Male,0,Yes,Yes,26,No,DSL,No,Yes,One year,Credit card,60.84,1581.78,1
CUST01765,Female,0,No,Yes,5,No,DSL,No,Yes,Month-to-month,Electronic check,48.37,241.85,1
CUST01766,Female,0,Yes,Yes,33,No,DSL,No,No,Month-to-month,Bank transfer,61.77,2038.39,1
CUST01767,Female,0,No,No,67,Yes,None,No internet service,No internet service,Month-to-month,Credit card,36.85,2468.91,1
CUST01768,Female,1,Yes,Yes,47,Yes,DSL,No,No,One year,Electronic check,60.46,2841.45,1
CUST01769,Male,1,No,Yes,11,No,DSL,No,Yes,Month-to-month,Mailed check,70.7,777.7,0
CUST01770,Male,1,Yes,Yes,23,No,Fiber optic,Yes,Yes,Two year,Bank transfer,67.91,1561.85,1
CUST01771,Female,0,No,Yes,59,Yes,DSL,Yes,Yes,Two year,Bank transfer,58.58,3456.47,0
CUST01772,Female,0,No,No,45,No,None,No internet service,No internet service,One year,Credit card,26.45,1190.17,1
CUST01773,Male,1,No,No,42,Yes,DSL,Yes,No,Month-to-month,Bank transfer,50.44,2118.63,1
CUST01774,Female,1,No,Yes,20,Yes,DSL,Yes,No,Month-to-month,Bank transfer,39.01,780.29,1
CUST01775,Male,1,No,No,45,Yes,Fiber optic,Yes,Yes,Two year,Electronic check,113.95,5127.79,0
CUST01776,Female,1,No,No,57,No,Fiber optic,No,Yes,Two year,Mailed check,107.37,6120.22,1
CUST01777,Male,1,No,No,72,No,DSL,No,Yes,One year,Electronic check,35.02,2521.33,0
CUST01778,Female,0,No,No,67,No,Fiber optic,No,Yes,Two year,Mailed check,111.69,7482.99,0
CUST01779,Male,1,Yes,No,10,No,Fiber optic,No,No,Two year,Credit card,78.16,781.64,0
CUST01780,Male,0,No,No,71,No,Fiber optic,No,No,Month-to-month,Bank transfer,73.23,5199.03,1
CUST01781,Male,1,Yes,No,42,Yes,DSL,Yes,No,One year,Bank transfer,79.36,3333.12,1
CUST01782,Female,1,Yes,No,10,No,Fiber optic,No,No,Month-to-month,Electronic check,117.35,1173.49,1
CUST01783,Female,1,No,Yes,70,Yes,DSL,No,Yes,Two year,Electronic check,79.02,5531.15,0
CUST01784,Male,1,Yes,No,60,No,DSL,Yes,No,Two year,Credit card,52.12,3126.98,1
CUST01785,Male,1,Yes,No,28,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,44.97,1259.05,1
CUST01786,Female,0,Yes,Yes,2,Yes,Fiber optic,No,No,Two year,Credit card,117.9,235.81,1
CUST01787,Female,1,No,No,71,Yes,DSL,No,No,One year,Mailed check,75.48,5359.23,1
CUST01788,Male,0,No,No,37,Yes,None,No internet service,No internet service,Two year,Mailed check,33.98,1257.25,1
CUST01789,Male,1,No,Yes,62,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,78.68,4878.25,0
CUST01790,Male,0,No,No,31,No,Fiber optic,No,Yes,One year,Credit card,110.82,3435.33,0
CUST01791,Female,0,Yes,No,45,No,DSL,No,Yes,One year,Credit card,68.43,3079.38,1
CUST01792,Female,1,No,Yes,67,Yes,DSL,Yes,No,One year,Mailed check,42.94,2877.14,1
CUST01793,Male,0,No,No,55,Yes,Fiber optic,No,No,Two year,Credit card,83.94,4616.49,1
CUST01794,Male,0,No,Yes,8,No,None,No internet service,No internet service,Month-to-month,Credit card,42.36,338.89,1
CUST01795,Male,0,No,Yes,11,Yes,DSL,No,No,Month-to-month,Bank transfer,56.88,625.71,1
CUST01796,Female,0,Yes,No,0,Yes,None,No internet service,No internet service,Two year,Credit card,42.43,0,0
CUST01797,Male,1,Yes,Yes,72,No,None,No internet service,No internet service,Two year,Bank transfer,20.22,1455.49,1
CUST01798,Male,0,Yes,Yes,7,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,17.63,123.44,0
CUST01799,Male,0,No,No,65,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,31.9,2073.37,0
CUST01800,Male,0,No,No,1,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,86.94,86.94,0
CUST01801,Female,1,Yes,No,4,Yes,DSL,No,No,Month-to-month,Bank transfer,50.58,202.31,0
CUST01802,Female,1,No,No,35,Yes,DSL,Yes,Yes,Two year,Electronic check,79.91,2796.88,0
CUST01803,Male,1,Yes,No,10,Yes,Fiber optic,Yes,Yes,One year,Electronic check,60.5,604.99,0
CUST01804,Female,0,Yes,No,33,No,Fiber optic,Yes,No,Two year,Credit card,100.79,3326.19,1
CUST01805,Female,0,Yes,No,69,Yes,DSL,No,Yes,Month-to-month,Mailed check,61.88,4269.71,1
CUST01806,Male,1,No,Yes,34,Yes,None,No internet service,No internet service,Two year,Mailed check,32.06,1089.99,0
CUST01807,Male,0,No,No,35,Yes,DSL,Yes,Yes,Two year,Electronic check,44.94,1573.02,1
CUST01808,Female,0,Yes,No,53,Yes,DSL,Yes,Yes,Two year,Mailed check,61.2,3243.73,0
CUST01809,Female,0,Yes,No,70,Yes,DSL,No,No,Two year,Electronic check,59.69,4178.39,1
CUST01810,Female,1,No,No,62,Yes,None,No internet service,No internet service,Month-to-month,Credit card,32.8,2033.59,1
CUST01811,Female,0,Yes,Yes,25,Yes,DSL,No,No,One year,Bank transfer,32.89,822.33,0
CUST01812,Male,1,No,Yes,29,Yes,DSL,No,Yes,Two year,Mailed check,35.24,1021.96,1
CUST01813,Female,1,Yes,Yes,36,Yes,Fiber optic,Yes,No,One year,Credit card,72.65,2615.49,0
CUST01814,Female,1,Yes,Yes,54,Yes,DSL,Yes,Yes,One year,Electronic check,36.23,1956.68,1
CUST01815,Male,1,No,No,68,No,DSL,Yes,Yes,One year,Credit card,69.47,4723.63,1
CUST01816,Female,1,Yes,Yes,48,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,48.08,2307.72,0
CUST01817,Male,0,Yes,Yes,58,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,86.63,5024.66,1
CUST01818,Female,0,Yes,Yes,18,No,DSL,Yes,No,One year,Electronic check,52.83,950.98,1
CUST01819,Female,0,No,Yes,36,No,Fiber optic,Yes,Yes,One year,Credit card,99.95,3598.12,0
CUST01820,Female,1,No,Yes,27,No,Fiber optic,No,Yes,One year,Mailed check,57.53,1553.35,1
CUST01821,Male,1,Yes,No,4,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,58.4,233.58,1
CUST01822,Female,0,No,Yes,64,Yes,None,No internet service,No internet service,One year,Mailed check,48.84,3125.7,1
CUST01823,Female,0,Yes,No,36,No,DSL,No,Yes,One year,Mailed check,76.5,2753.89,1
CUST01824,Male,0,Yes,Yes,60,No,Fiber optic,Yes,Yes,One year,Electronic check,116.1,6966.2,0
CUST01825,Female,0,Yes,No,18,No,None,No internet service,No internet service,Month-to-month,Mailed check,44.9,808.23,1
CUST01826,Female,1,No,Yes,15,No,DSL,Yes,No,Two year,Electronic check,49.54,743.16,0
CUST01827,Female,0,Yes,Yes,43,Yes,Fiber optic,No,No,Two year,Electronic check,71.8,3087.46,0
CUST01828,Female,1,Yes,Yes,35,No,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,63.03,2206.02,1
CUST01829,Female,1,No,Yes,53,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,53.14,2816.45,1
CUST01830,Male,1,No,No,60,No,DSL,Yes,Yes,Month-to-month,Electronic check,56.66,3399.66,1
CUST01831,Female,1,Yes,No,42,Yes,Fiber optic,Yes,No,Month-to-month,Bank transfer,65.4,2746.97,1
CUST01832,Female,0,Yes,Yes,19,Yes,None,No internet service,No internet service,One year,Electronic check,17.3,328.74,1
CUST01833,Female,1,No,No,68,Yes,None,No internet service,No internet service,One year,Credit card,36.15,2458.53,1
CUST01834,Female,0,No,No,29,Yes,Fiber optic,No,Yes,One year,Electronic check,52.08,1510.23,0
CUST01835,Male,1,Yes,No,54,No,Fiber optic,No,No,Month-to-month,Electronic check,81.46,4398.91,0
CUST01836,Male,1,No,No,26,Yes,None,No internet service,No internet service,One year,Electronic check,39.84,1035.77,1
CUST01837,Male,0,Yes,Yes,24,Yes,None,No internet service,No internet service,Two year,Credit card,45.75,1097.91,0
CUST01838,Female,0,Yes,No,70,Yes,None,No internet service,No internet service,Two year,Electronic check,38.49,2694.37,0
CUST01839,Male,0,Yes,No,23,Yes,DSL,Yes,No,Month-to-month,Credit card,43.3,995.95,1
CUST01840,Male,1,Yes,No,44,No,None,No internet service,No internet service,Month-to-month,Bank transfer,28.12,1237.47,0
CUST01841,Male,1,Yes,Yes,13,Yes,None,No internet service,No internet service,Two year,Credit card,47.38,615.94,1
CUST01842,Female,0,No,No,42,No,DSL,No,No,Month-to-month,Credit card,66.95,2811.85,0
CUST01843,Male,1,Yes,No,9,Yes,DSL,No,Yes,Two year,Bank transfer,75.73,681.57,0
CUST01844,Female,0,Yes,Yes,71,Yes,DSL,Yes,No,Two year,Credit card,42.98,3051.61,1
CUST01845,Male,1,Yes,No,59,Yes,Fiber optic,No,No,Month-to-month,Mailed check,66.24,3908.33,1
CUST01846,Male,0,Yes,Yes,24,Yes,None,No internet service,No internet service,Two year,Mailed check,21.27,510.42,0
CUST01847,Male,1,Yes,No,19,No,None,No internet service,No internet service,One year,Credit card,38.53,732.08,1
CUST01848,Male,0,No,Yes,50,No,DSL,Yes,Yes,Month-to-month,Credit card,52.15,2607.52,1
CUST01849,Female,1,No,No,55,No,DSL,Yes,Yes,Month-to-month,Credit card,43.54,2394.73,0
CUST01850,Female,0,Yes,Yes,0,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,78.1,0,0
CUST01851,Male,1,No,Yes,63,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,44.09,2777.9,0
CUST01852,Male,1,No,No,27,No,None,No internet service,No internet service,Two year,Electronic check,26.6,718.24,0
CUST01853,Female,0,Yes,Yes,45,Yes,Fiber optic,No,No,One year,Electronic check,79.9,3595.42,0
CUST01854,Male,0,Yes,Yes,21,Yes,DSL,No,No,One year,Credit card,49.96,1049.11,1
CUST01855,Female,0,Yes,No,39,No,Fiber optic,Yes,Yes,One year,Bank transfer,67.27,2623.56,0
CUST01856,Male,1,Yes,Yes,22,No,Fiber optic,No,Yes,One year,Credit card,64.6,1421.1,1
CUST01857,Male,1,No,No,70,No,Fiber optic,Yes,Yes,One year,Electronic check,81.33,5693.38,1
CUST01858,Male,1,Yes,Yes,6,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,116.87,701.24,0
CUST01859,Male,1,No,Yes,15,No,Fiber optic,No,Yes,Month-to-month,Credit card,89.17,1337.54,1
CUST01860,Male,1,No,No,61,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,65.9,4019.75,0
CUST01861,Female,0,No,Yes,43,No,DSL,Yes,Yes,Two year,Bank transfer,38.72,1665.02,0
CUST01862,Male,0,No,No,7,Yes,Fiber optic,No,No,Month-to-month,Credit card,108.4,758.81,1
CUST01863,Female,0,No,No,29,No,None,No internet service,No internet service,Month-to-month,Electronic check,26.06,755.81,1
CUST01864,Female,1,Yes,No,11,Yes,DSL,No,No,One year,Bank transfer,41.22,453.4,0
CUST01865,Female,0,Yes,Yes,55,No,None,No internet service,No internet service,One year,Mailed check,18.02,991.29,1
CUST01866,Male,0,No,Yes,1,Yes,DSL,No,Yes,One year,Credit card,75.36,75.36,0
CUST01867,Female,1,No,Yes,57,Yes,Fiber optic,Yes,Yes,One year,Bank transfer,105.29,6001.3,1
CUST01868,Female,0,No,No,36,Yes,DSL,No,No,One year,Credit card,45.77,1647.72,1
CUST01869,Female,0,No,Yes,23,No,None,No internet service,No internet service,Two year,Mailed check,45.77,1052.79,0
CUST01870,Female,0,Yes,Yes,57,Yes,DSL,No,Yes,Two year,Electronic check,66.03,3763.81,1
CUST01871,Male,1,Yes,No,8,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,68.1,544.78,1
CUST01872,Female,1,No,Yes,70,No,None,No internet service,No internet service,One year,Bank transfer,35.53,2487.14,1
CUST01873,Female,1,Yes,Yes,17,No,Fiber optic,Yes,No,Two year,Bank transfer,82.28,1398.74,0
CUST01874,Male,1,Yes,No,50,No,Fiber optic,No,Yes,Month-to-month,Mailed check,96.55,4827.74,0
CUST01875,Female,1,Yes,Yes,10,No,None,No internet service,No internet service,One year,Electronic check,40.45,404.5,1
CUST01876,Male,0,Yes,Yes,8,No,DSL,No,No,Two year,Electronic check,59.29,474.31,0
CUST01877,Female,1,No,No,44,No,None,No internet service,No internet service,One year,Credit card,34.88,1534.8,1
CUST01878,Female,0,Yes,No,6,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,101.49,608.96,1
CUST01879,Female,1,No,Yes,27,No,Fiber optic,No,Yes,Two year,Electronic check,57.39,1549.44,1
CUST01880,Male,1,Yes,Yes,18,No,DSL,Yes,No,One year,Mailed check,33.76,607.64,1
CUST01881,Male,1,Yes,Yes,26,No,DSL,No,Yes,Month-to-month,Bank transfer,60.79,1580.55,0
CUST01882,Female,0,Yes,No,64,No,None,No internet service,No internet service,Two year,Mailed check,26.18,1675.81,1
CUST01883,Male,0,Yes,No,3,Yes,DSL,Yes,No,Month-to-month,Bank transfer,49.96,149.89,0
CUST01884,Male,1,Yes,Yes,27,No,None,No internet service,No internet service,One year,Electronic check,20.83,562.44,0
CUST01885,Male,1,Yes,Yes,55,No,Fiber optic,No,No,Two year,Bank transfer,61.78,3398.09,1
